timestamp,cdn_cpu_percent,discovery_cpu_percent,monolith_cpu_percent,recommendations_cpu_percent,teasers_cpu_percent,cdn_mem_percent,discovery_mem_percent,monolith_mem_percent,recommendations_mem_percent,teasers_mem_percent,cdn_mem_usage,discovery_mem_usage,monolith_mem_usage,recommendations_mem_usage,teasers_mem_usage,duration_mean,duration_min,duration_max,duration_count,throughput_mean,throughput_min,throughput_max,throughput_count,err_mean,err_count
645,0.0,3.58,130.59,36.72,34.97,0.23,0.74,68.82,4.24,6.18,18.11,58.21,5393.0,332.3,484.1,7.425679471788716,5.425,69.359,833,166.8,166.0,167.0,834.0,0.0,0.0
650,0.0,3.53,135.46,35.74,32.79,0.23,0.75,68.91,4.24,6.18,18.11,58.61,5400.0,332.3,484.7,6.78174549819928,4.4,30.108,833,166.6,166.0,167.0,833.0,0.0,0.0
655,0.0,3.3,131.8,46.22,48.15,0.23,0.75,69.6,4.24,6.19,18.11,58.86,5454.0,332.5,484.8,7.586713429256595,4.411,75.768,834,166.6,164.0,170.0,833.0,0.0,0.0
660,0.0,4.11,129.25,35.52,34.26,0.23,0.74,70.03,4.25,6.19,18.11,58.12,5487.0,333.3,485.1,6.797096038415366,4.442,16.388,833,166.8,166.0,167.0,834.0,0.0,0.0
665,0.0,3.42,128.84,36.96,33.67,0.23,0.74,70.48,4.25,6.21,18.11,58.22,5523.0,333.1,486.8,7.089764988009592,4.295,44.676,834,166.6,166.0,167.0,833.0,0.0,0.0
670,0.0,4.04,130.23,36.66,34.76,0.23,0.74,70.72,4.2,6.16,18.11,58.14,5542.0,329.3,482.5,7.475268907563025,5.362,73.544,833,166.6,166.0,168.0,833.0,0.0,0.0
675,0.0,3.22,135.73,35.77,33.77,0.23,0.74,70.57,4.23,6.15,18.11,58.35,5530.0,331.5,482.3,6.863061371841155,5.233,32.204,831,166.8,164.0,169.0,834.0,0.0,0.0
680,0.0,4.06,128.99,37.84,41.01,0.23,0.75,70.64,4.21,6.21,18.11,58.48,5535.0,329.7,486.7,7.454887425149701,4.807,72.39,835,166.6,166.0,167.0,833.0,0.0,0.0
685,0.0,3.32,135.68,36.58,33.07,0.23,0.75,70.93,4.21,6.16,18.11,58.6,5559.0,329.6,482.7,7.01034412470024,4.512,30.356,834,166.6,166.0,167.0,833.0,0.0,0.0
690,0.0,4.16,137.82,35.5,35.17,0.23,0.74,71.03,4.23,6.18,18.11,58.18,5566.0,331.4,484.0,6.892710684273709,5.433,34.054,833,166.8,166.0,167.0,834.0,0.0,0.0
695,0.0,3.34,129.59,35.46,34.04,0.23,0.74,71.1,4.22,6.17,18.11,58.34,5572.0,331.0,483.9,7.593033573141487,4.546,87.022,834,166.6,166.0,167.0,833.0,0.0,0.0
700,0.0,4.04,134.64,36.35,33.79,0.23,0.75,70.65,4.2,6.19,18.11,58.62,5536.0,329.5,485.1,6.918450180072029,4.45,35.896,833,166.6,166.0,167.0,833.0,0.0,0.0
705,0.0,3.29,128.44,36.04,33.66,0.23,0.75,70.74,4.21,6.21,18.11,58.59,5543.0,329.6,486.8,6.9298835534213685,4.365,35.798,833,166.8,166.0,167.0,834.0,0.0,0.0
710,0.0,4.61,129.13,36.35,33.48,0.23,0.74,71.2,4.23,6.19,18.11,58.34,5579.0,331.4,485.4,6.941165666266507,5.262,29.48,833,166.6,166.0,167.0,833.0,0.0,0.0
715,0.0,3.52,128.08,36.39,32.61,0.23,0.75,71.03,4.21,6.21,18.11,58.84,5566.0,329.8,486.5,6.73936211031175,4.575,17.419,834,166.6,166.0,167.0,833.0,0.0,0.0
720,0.0,4.73,129.98,36.03,33.39,0.23,0.75,71.1,4.21,6.2,18.11,58.62,5572.0,330.1,486.0,6.960914765906362,4.609,31.879,833,166.8,166.0,167.0,834.0,0.0,0.0
725,0.0,3.44,128.62,36.02,34.18,0.23,0.75,72.09,4.25,6.2,18.11,58.88,5650.0,332.7,485.9,6.815953181272509,5.371,31.229,833,166.6,166.0,167.0,833.0,0.0,0.0
730,0.0,4.78,135.81,35.73,33.73,0.23,0.74,72.16,4.24,6.22,18.11,58.15,5655.0,332.6,487.7,6.776990407673861,4.457,19.074,834,166.6,166.0,167.0,833.0,0.0,0.0
735,0.0,3.47,134.65,35.84,33.54,0.23,0.74,72.61,4.23,6.22,18.11,58.35,5690.0,331.7,487.4,7.488466986794718,4.34,79.273,833,166.8,166.0,167.0,834.0,0.0,0.0
740,0.0,4.51,129.32,36.71,33.65,0.23,0.74,72.7,4.23,6.22,18.11,58.34,5697.0,331.6,487.8,6.972180072028811,4.508,40.466,833,166.6,166.0,167.0,833.0,0.0,0.0
745,0.0,3.27,131.68,36.05,48.51,0.23,0.75,73.07,4.26,6.23,18.11,58.86,5727.0,333.8,488.0,7.3448848920863306,5.321,66.436,834,166.6,166.0,167.0,833.0,0.0,0.0
750,0.0,3.29,129.32,35.74,33.38,0.23,0.75,73.16,4.24,6.22,18.11,58.48,5733.0,332.4,487.4,6.866981992797119,5.521,30.15,833,166.8,166.0,167.0,834.0,0.0,0.0
755,0.0,3.45,244.07,38.92,36.05,0.23,0.75,73.16,4.24,6.24,18.11,58.62,5733.0,331.9,489.2,6.9749519807923175,4.64,23.345,833,166.6,166.0,167.0,833.0,0.0,0.0
760,0.0,3.42,139.89,35.38,34.2,0.23,0.75,73.43,4.26,6.22,18.11,58.48,5754.0,333.8,487.7,7.600887290167866,4.222,76.473,834,166.6,166.0,167.0,833.0,0.0,0.0
765,0.0,3.25,153.92,35.58,32.88,0.23,0.75,73.82,4.25,6.22,18.11,58.6,5785.0,333.3,487.8,6.875385354141657,4.702,19.514,833,166.8,166.0,167.0,834.0,0.0,0.0
770,0.0,3.58,130.21,36.07,34.22,0.23,0.75,74.34,4.26,6.26,18.11,58.58,5825.0,333.5,490.5,7.008705882352942,5.293,43.623,833,166.6,166.0,167.0,833.0,0.0,0.0
775,0.0,3.56,128.77,35.11,33.3,0.23,0.75,72.9,4.26,6.22,18.11,58.42,5712.0,333.6,487.3,7.7274232613908875,4.543,75.19,834,166.6,166.0,167.0,833.0,0.0,0.0
780,0.0,3.58,232.68,35.96,38.16,0.23,0.75,73.31,4.26,6.23,18.11,58.4,5745.0,334.1,488.0,6.987373349339736,5.51,17.802,833,166.8,166.0,167.0,834.0,0.0,0.0
785,0.0,3.59,128.74,35.45,33.26,0.23,0.75,73.23,4.26,6.22,18.11,58.54,5739.0,333.5,487.1,7.552617046818727,5.437,74.584,833,166.6,166.0,167.0,833.0,0.0,0.0
790,0.0,3.59,129.85,35.95,33.92,0.23,0.75,73.4,4.26,6.22,18.11,58.48,5752.0,333.7,487.6,7.012768585131895,4.427,32.914,834,166.6,166.0,167.0,833.0,0.0,0.0
795,0.0,3.59,129.75,44.63,32.96,0.23,0.75,73.71,4.26,6.23,18.11,58.61,5776.0,334.0,488.4,6.904205282112845,5.335,34.596,833,166.8,166.0,167.0,834.0,0.0,0.0
800,0.0,3.62,129.74,36.23,33.73,0.23,0.75,73.8,4.27,6.21,18.11,58.48,5783.0,335.0,486.9,7.679258103241296,4.444,81.549,833,166.6,166.0,167.0,833.0,0.0,0.0
805,0.0,3.66,245.11,35.31,35.66,0.23,0.75,74.22,4.25,6.22,18.11,58.62,5816.0,333.0,487.6,7.100898081534773,4.146,35.234,834,166.6,166.0,167.0,833.0,0.0,0.0
810,0.0,3.71,139.32,36.58,34.66,0.23,0.75,74.33,4.25,6.25,18.11,58.48,5825.0,332.7,489.5,7.521229843561973,4.469,76.284,831,166.8,165.0,169.0,834.0,0.0,0.0
815,0.0,4.01,169.0,35.13,33.02,0.23,0.75,74.14,4.27,6.22,18.11,58.41,5811.0,334.3,487.4,6.969553293413174,5.373,21.254,835,166.6,166.0,167.0,833.0,0.0,0.0
820,0.0,3.31,129.63,36.34,34.02,0.23,0.75,74.28,4.26,6.23,18.11,58.87,5821.0,333.6,488.6,6.903021582733813,5.261,31.113,834,166.6,166.0,167.0,833.0,0.0,0.0
825,0.0,3.37,128.96,34.91,32.9,0.23,0.75,74.62,4.25,6.18,18.11,58.41,5848.0,332.9,484.6,7.965905162064826,5.415,82.399,833,166.8,166.0,167.0,834.0,0.0,0.0
830,0.0,3.77,128.95,49.72,37.18,0.23,0.75,65.8,4.25,6.19,18.11,58.58,5156.0,332.7,485.0,6.895002400960385,4.491,17.887,833,166.6,166.0,167.0,833.0,0.0,0.0
835,0.0,4.64,129.36,35.76,33.51,0.23,0.75,65.46,4.25,6.22,18.11,58.41,5130.0,333.3,487.2,6.854403361344538,4.22,31.224,833,166.6,166.0,167.0,833.0,0.0,0.0
840,0.0,3.44,129.15,35.97,33.43,0.23,0.75,65.49,4.25,6.19,18.11,58.62,5132.0,333.4,485.2,7.56122901678657,4.493,70.629,834,166.8,166.0,167.0,834.0,0.0,0.0
845,0.0,4.06,129.47,39.76,32.99,0.23,0.75,65.56,4.25,6.2,18.11,58.41,5138.0,333.4,485.6,6.888750300120048,4.533,31.539,833,166.6,166.0,167.0,833.0,0.0,0.0
850,0.0,3.35,131.64,35.39,33.5,0.23,0.73,63.32,4.27,6.19,18.0,57.39,4963.0,334.3,485.4,7.646110444177671,4.492,76.672,833,166.6,166.0,167.0,833.0,0.0,0.0
855,0.0,3.32,129.07,38.82,34.49,0.23,0.73,63.44,4.23,6.2,18.0,57.2,4971.0,331.4,486.2,7.053796163069545,5.228,38.397,834,166.8,166.0,167.0,834.0,0.0,0.0
860,0.0,3.42,128.96,35.25,33.34,0.23,0.73,63.55,4.24,6.23,18.0,57.36,4980.0,332.1,488.4,6.888241296518607,5.294,30.491,833,166.6,166.0,167.0,833.0,0.0,0.0
865,0.0,3.25,130.51,36.58,33.07,0.23,0.72,63.65,4.27,6.21,18.1,56.57,4988.0,334.5,487.1,7.10762424969988,4.498,30.845,833,166.6,166.0,167.0,833.0,0.0,0.0
870,0.0,3.49,143.99,35.56,32.96,0.23,0.72,63.77,4.24,6.22,18.1,56.4,4997.0,332.3,487.3,7.237171462829736,4.279,46.884,834,166.8,166.0,167.0,834.0,0.0,0.0
875,0.0,3.32,135.38,36.1,48.09,0.23,0.72,63.85,4.24,6.23,18.1,56.29,5004.0,332.3,488.2,7.485332533013206,4.414,76.109,833,166.6,166.0,167.0,833.0,0.0,0.0
880,0.0,3.69,130.23,45.23,34.55,0.23,0.71,63.88,4.25,6.23,18.1,55.4,5006.0,332.9,488.3,7.046653477218225,5.378,30.589,834,166.6,166.0,167.0,833.0,0.0,0.0
885,0.0,4.69,215.8,36.72,34.57,0.23,0.7,63.98,4.25,6.25,18.1,55.2,5013.0,333.0,489.9,6.922055222088836,4.712,17.89,833,166.8,166.0,167.0,834.0,0.0,0.0
890,0.0,3.41,127.69,35.55,34.18,0.23,0.71,64.07,4.25,6.25,18.1,55.65,5020.0,333.3,490.1,7.627824729891957,4.525,81.115,833,166.6,159.0,175.0,833.0,0.0,0.0
895,0.0,3.39,128.85,35.36,35.04,0.23,0.69,64.09,4.25,6.26,18.1,54.27,5022.0,332.9,490.4,7.011402877697842,4.729,32.412,834,166.6,166.0,167.0,833.0,0.0,0.0
900,0.0,3.37,201.09,38.0,35.36,0.23,0.69,64.19,4.26,6.29,18.1,54.41,5030.0,333.8,493.2,6.965516206482593,4.504,26.049,833,166.8,166.0,167.0,834.0,0.0,0.0
905,0.0,3.35,129.12,35.47,35.12,0.23,0.69,64.28,4.24,6.14,18.1,54.27,5038.0,332.1,481.0,7.602596638655462,5.205,79.451,833,166.6,166.0,167.0,833.0,0.0,0.0
910,0.0,3.59,128.45,37.58,33.27,0.23,0.69,64.39,4.24,6.15,18.1,54.41,5046.0,332.6,482.1,7.194213429256595,4.585,44.99,834,166.6,166.0,167.0,833.0,0.0,0.0
915,0.0,3.95,170.51,49.65,36.36,0.23,0.68,64.4,4.19,6.14,17.89,53.27,5047.0,328.0,481.3,7.871913565426171,4.302,73.456,833,166.6,166.0,167.0,833.0,0.0,0.0
920,0.0,3.49,129.63,36.38,34.52,0.23,0.68,64.5,4.2,6.15,17.89,53.4,5054.0,329.1,481.9,6.74693637454982,5.375,17.119,833,166.8,166.0,167.0,834.0,0.0,0.0
925,0.0,3.55,129.12,38.48,33.82,0.23,0.68,64.59,4.19,6.17,17.89,53.27,5062.0,328.4,483.4,7.2173908872901675,4.425,42.303,834,166.6,166.0,167.0,833.0,0.0,0.0
930,0.0,3.5,129.48,36.84,37.4,0.23,0.68,64.61,4.19,6.15,17.86,53.46,5063.0,328.2,481.9,7.163750300120048,4.398,28.125,833,166.8,166.0,167.0,834.0,0.0,0.0
935,0.0,3.49,129.08,35.7,35.67,0.23,0.68,64.69,4.21,6.16,17.86,53.43,5069.0,329.8,482.9,6.789147659063625,4.618,15.711,833,166.6,166.0,167.0,833.0,0.0,0.0
940,0.0,4.29,130.59,36.35,33.91,0.23,0.68,64.78,4.2,6.15,17.86,53.55,5076.0,329.2,482.2,7.54674340527578,4.519,69.533,834,166.6,166.0,167.0,833.0,0.0,0.0
945,0.0,3.44,134.22,36.62,34.07,0.23,0.68,64.8,4.2,6.16,17.64,52.97,5078.0,329.5,482.5,6.987905162064826,4.469,18.748,833,166.8,166.0,167.0,834.0,0.0,0.0
950,0.0,3.84,225.47,36.94,36.65,0.23,0.68,64.89,4.24,6.18,17.64,53.0,5085.0,332.3,484.3,6.904794717887155,5.323,35.648,833,166.6,165.0,168.0,833.0,0.0,0.0
955,0.0,3.29,135.63,37.52,34.34,0.23,0.68,64.97,4.25,6.16,17.64,52.99,5091.0,333.3,482.6,7.591443645083933,4.797,70.15,834,166.6,166.0,167.0,833.0,0.0,0.0
960,0.0,4.17,132.72,38.99,36.04,0.22,0.67,64.99,4.23,6.17,17.61,52.58,5093.0,331.8,483.4,7.019805522208883,4.189,27.452,833,166.6,166.0,167.0,833.0,0.0,0.0
965,0.0,3.64,130.41,36.41,47.21,0.22,0.67,65.01,4.24,6.17,17.39,52.35,5094.0,332.4,483.5,7.152522208883554,4.479,44.016,833,166.8,166.0,167.0,834.0,0.0,0.0
970,0.0,4.13,129.44,36.68,33.36,0.22,0.67,65.08,4.27,6.17,17.39,52.21,5100.0,335.0,483.7,7.404762304921969,4.572,68.881,833,166.6,166.0,167.0,833.0,0.0,0.0
975,0.0,3.59,135.17,37.08,33.87,0.22,0.67,65.12,4.25,6.19,17.36,52.3,5103.0,333.3,485.0,7.047345323741007,5.207,34.985,834,166.6,166.0,167.0,833.0,0.0,0.0
980,0.0,4.3,130.91,36.04,35.31,0.22,0.66,65.21,4.25,6.17,17.36,51.59,5110.0,332.8,483.4,8.201298919567828,4.28,95.486,833,166.8,166.0,167.0,834.0,0.0,0.0
985,0.0,3.83,144.91,38.98,34.47,0.22,0.66,65.23,4.26,6.18,17.15,51.79,5111.0,334.2,484.4,6.923783913565426,5.375,15.101,833,166.6,166.0,167.0,833.0,0.0,0.0
990,0.0,4.56,170.59,37.05,34.87,0.22,0.65,65.31,4.25,6.21,17.15,51.13,5118.0,332.9,486.7,6.866540767386091,4.33,31.507,834,164.0,153.0,167.0,820.0,0.0,0.0
995,0.0,3.51,134.31,35.9,33.27,0.22,0.66,65.35,4.2,6.13,17.15,51.34,5122.0,328.8,480.2,7.857955582232893,4.834,85.629,833,169.4,166.0,180.0,847.0,0.0,0.0
1000,0.0,4.78,132.46,39.42,35.33,0.22,0.66,65.44,4.19,6.14,17.15,51.39,5128.0,328.5,481.5,7.075563549160672,5.462,28.909,834,166.6,166.0,167.0,833.0,0.0,0.0
1005,0.0,3.38,134.32,37.16,34.96,0.22,0.66,65.47,4.2,6.09,17.15,51.56,5131.0,329.5,477.6,7.600746698679472,5.265,77.126,833,166.6,166.0,167.0,833.0,0.0,0.0
1010,0.0,5.45,283.17,41.39,34.77,0.22,0.66,65.56,4.08,6.03,17.15,51.44,5138.0,319.9,472.2,7.17919087635054,4.32,46.951,833,166.8,166.0,167.0,834.0,0.0,0.0
1015,0.0,3.61,134.25,36.42,33.74,0.22,0.66,65.63,4.03,6.02,17.15,51.58,5143.0,316.0,472.1,7.066273709483793,5.365,31.191,833,166.6,166.0,167.0,833.0,0.0,0.0
1020,0.0,3.31,137.27,46.38,34.55,0.22,0.66,66.28,4.01,5.97,17.15,51.46,5194.0,314.6,467.9,7.664793764988009,4.486,81.26,834,166.8,166.0,167.0,834.0,0.0,0.0
1025,0.0,3.43,128.87,35.7,33.0,0.22,0.66,66.73,4.03,5.98,17.15,51.57,5229.0,316.0,468.8,7.1738139255702285,4.334,41.368,833,166.6,166.0,167.0,833.0,0.0,0.0
1030,0.0,4.72,129.3,36.6,54.57,0.22,0.65,67.31,4.01,5.95,17.15,51.32,5275.0,314.2,466.1,8.049613445378151,4.464,83.247,833,166.6,166.0,167.0,833.0,0.0,0.0
1035,0.0,3.71,264.68,45.39,37.38,0.22,0.66,68.08,4.01,5.94,17.15,51.55,5336.0,314.1,465.4,7.019597122302159,4.547,43.712,834,166.6,166.0,167.0,833.0,0.0,0.0
1040,0.0,3.28,130.16,38.17,34.74,0.22,0.66,68.16,4.03,5.95,17.15,51.49,5342.0,316.2,466.6,6.994441776710684,5.492,18.173,833,166.8,166.0,167.0,834.0,0.0,0.0
1045,0.0,3.38,128.46,36.36,32.8,0.22,0.66,68.99,3.99,5.93,17.15,51.54,5406.0,312.5,465.0,7.870888355342137,4.341,80.629,833,166.6,166.0,167.0,833.0,0.0,0.0
1050,0.0,3.64,132.65,36.13,33.34,0.22,0.66,69.74,3.99,5.94,17.15,51.65,5466.0,312.4,465.7,7.047967625899281,4.506,27.674,834,166.8,166.0,167.0,834.0,0.0,0.0
1055,0.0,3.59,223.47,38.21,55.6,0.22,0.66,70.3,4.01,5.93,17.15,51.34,5509.0,314.4,464.6,6.800163265306122,5.432,15.933,833,166.6,166.0,167.0,833.0,0.0,0.0
1060,0.0,3.5,129.75,36.56,34.25,0.22,0.65,70.38,4.0,5.93,17.15,51.2,5516.0,313.9,465.1,8.791895683453237,5.475,102.599,834,166.6,166.0,167.0,833.0,0.0,0.0
1065,0.0,3.42,129.15,35.79,33.16,0.22,0.66,71.26,4.0,5.96,17.15,51.34,5584.0,313.8,467.2,7.0304393757503,4.682,36.159,833,166.6,166.0,167.0,833.0,0.0,0.0
1070,0.0,3.29,128.61,35.88,34.13,0.22,0.65,72.07,4.01,5.91,17.15,51.21,5648.0,314.3,462.9,8.090695078031212,4.98,87.504,833,166.8,166.0,168.0,834.0,0.0,0.0
1075,0.0,3.6,166.06,36.84,34.0,0.22,0.66,73.19,4.04,5.91,17.15,51.79,5735.0,316.6,463.1,6.788721488595439,5.447,21.487,833,166.6,166.0,167.0,833.0,0.0,0.0
1080,0.0,3.25,132.15,38.02,48.42,0.22,0.66,73.21,4.02,5.93,17.15,51.6,5737.0,315.0,464.8,7.00975659472422,4.549,35.497,834,166.6,166.0,167.0,833.0,0.0,0.0
1085,0.0,4.15,134.5,35.92,33.95,0.22,0.66,74.18,4.03,5.92,17.15,51.73,5813.0,315.5,463.7,7.643102040816326,4.505,72.394,833,166.8,166.0,167.0,834.0,0.0,0.0
1090,0.0,3.56,130.61,37.59,34.68,0.22,0.66,74.64,4.06,5.93,17.15,51.82,5850.0,318.0,465.1,6.933854916067147,4.512,16.191,834,166.6,166.0,167.0,833.0,0.0,0.0
1095,0.0,3.93,179.68,38.15,37.25,0.22,0.66,74.99,4.05,5.92,17.15,51.45,5876.0,317.0,464.3,7.549936374549819,4.228,66.104,833,166.8,156.0,177.0,834.0,0.0,0.0
1100,0.0,3.51,128.89,36.0,33.21,0.22,0.66,74.74,4.04,5.92,17.15,51.39,5857.0,316.8,464.1,7.0975294117647065,5.445,35.08,833,166.6,166.0,167.0,833.0,0.0,0.0
1105,0.0,3.63,147.59,38.69,33.51,0.22,0.66,75.34,4.04,5.95,17.15,51.55,5904.0,316.8,466.0,6.955621848739496,4.66,29.288,833,166.4,166.0,167.0,832.0,0.0,0.0
1110,0.0,3.25,135.12,36.32,33.77,0.22,0.66,69.32,4.06,5.92,17.15,51.85,5432.0,318.5,464.2,8.03436211031175,5.39,72.104,834,166.8,166.0,168.0,834.0,0.0,0.0
1115,0.0,4.46,282.95,39.5,36.48,0.22,0.65,69.42,4.02,5.93,16.92,51.24,5440.0,315.1,465.1,6.833707082833134,5.431,32.144,833,166.8,166.0,167.0,834.0,0.0,0.0
1120,0.01,3.81,133.87,39.45,36.37,0.21,0.66,69.36,4.02,5.92,16.42,51.37,5436.0,315.4,464.0,7.154686674669868,5.368,35.64,833,166.6,166.0,167.0,833.0,0.0,0.0
1125,0.0,4.19,130.13,46.16,34.15,0.18,0.65,69.99,4.01,5.84,14.17,50.84,5485.0,314.3,458.0,7.084420863309353,5.371,17.375,834,165.8,162.0,167.0,829.0,0.0,0.0
1130,0.0,3.7,129.93,36.22,34.16,0.18,0.65,70.52,4.02,5.86,14.17,51.01,5526.0,315.3,459.6,7.032949579831933,4.907,32.883,833,167.6,166.0,171.0,838.0,0.0,0.0
1135,0.0,4.19,128.99,36.98,34.38,0.18,0.65,70.58,4.02,5.87,14.17,50.83,5531.0,314.7,459.7,7.004512605042017,4.438,34.097,833,166.6,165.0,168.0,833.0,0.0,0.0
1140,0.0,3.4,135.01,35.8,33.27,0.18,0.65,70.95,4.01,5.88,14.17,51.01,5560.0,314.1,460.7,6.875526378896883,4.447,19.365,834,166.6,166.0,167.0,833.0,0.0,0.0
1145,0.0,4.61,134.99,36.05,48.41,0.18,0.65,71.37,4.02,5.89,14.17,51.09,5594.0,315.4,461.7,7.120908763505402,5.399,32.123,833,166.8,166.0,167.0,834.0,0.0,0.0
1150,0.01,3.29,300.29,40.02,36.64,0.18,0.65,72.19,3.96,5.89,14.18,51.03,5657.0,310.2,461.4,7.558425659472422,4.566,79.397,834,166.6,166.0,167.0,833.0,0.0,0.0
1155,0.0,4.71,130.2,36.55,34.15,0.18,0.66,72.27,3.96,5.91,14.18,51.44,5663.0,310.6,463.2,6.99003481392557,4.515,33.411,833,166.6,166.0,167.0,833.0,0.0,0.0
1160,0.0,3.6,129.53,44.04,33.73,0.18,0.65,73.02,3.96,5.9,14.18,51.03,5723.0,310.5,462.7,7.642320528211284,4.01,75.097,833,166.8,166.0,167.0,834.0,0.0,0.0
1165,0.0,3.58,152.03,36.82,34.16,0.18,0.65,73.78,3.97,5.91,14.18,51.01,5781.0,311.1,463.3,6.920636254501801,4.595,32.791,833,166.6,166.0,167.0,833.0,0.0,0.0
1170,0.0,3.69,129.78,36.85,33.9,0.18,0.65,74.06,3.97,5.94,14.18,50.86,5804.0,310.8,465.8,7.044221822541966,4.145,27.178,834,166.6,166.0,167.0,833.0,0.0,0.0
1175,0.0,3.43,129.59,35.62,33.84,0.18,0.65,74.54,3.97,5.91,14.18,50.84,5841.0,311.0,463.3,7.698367346938776,5.342,78.137,833,166.8,166.0,167.0,834.0,0.0,0.0
1180,0.01,3.63,135.45,35.37,33.34,0.17,0.65,72.35,3.98,5.92,13.5,50.96,5669.0,311.7,463.8,7.061746698679472,4.431,34.275,833,166.6,165.0,168.0,833.0,0.0,0.0
1185,0.0,3.39,173.68,36.46,36.72,0.17,0.65,72.25,3.96,5.9,13.5,50.85,5662.0,310.6,462.5,6.996342925659472,4.26,35.201,834,166.8,166.0,167.0,834.0,0.0,0.0
1190,0.0,3.43,134.94,36.27,34.62,0.17,0.63,72.19,3.94,5.91,13.5,49.41,5657.0,308.8,462.8,7.9445966386554625,4.462,84.841,833,166.6,166.0,167.0,833.0,0.0,0.0
1195,0.0,3.4,135.95,46.67,35.97,0.17,0.62,71.93,3.94,5.93,13.5,48.8,5638.0,308.5,464.9,6.970510204081633,4.64,18.911,833,166.6,166.0,167.0,833.0,0.0,0.0
1200,0.0,3.62,260.89,36.85,36.52,0.17,0.62,72.96,3.94,5.88,13.5,48.93,5718.0,309.0,461.0,7.390581534772182,4.501,78.268,834,166.6,166.0,167.0,833.0,0.0,0.0
1205,0.0,3.34,134.25,35.16,32.67,0.17,0.63,73.05,3.95,5.89,13.5,49.04,5725.0,309.2,461.3,7.0590228091236495,4.368,32.803,833,166.8,166.0,167.0,834.0,0.0,0.0
1210,0.01,3.51,135.92,45.68,34.84,0.17,0.63,73.81,3.94,5.91,13.5,49.2,5784.0,309.2,463.5,7.007119904076739,4.409,20.214,834,165.0,158.0,167.0,825.0,0.0,0.0
1215,0.0,3.85,130.81,39.8,40.25,0.17,0.62,73.88,3.96,5.86,13.5,48.87,5789.0,310.5,459.2,7.595925570228091,5.258,72.59,833,168.2,166.0,174.0,841.0,0.0,0.0
1220,0.0,3.29,128.99,34.95,32.9,0.17,0.62,75.02,3.95,5.88,13.5,48.96,5879.0,309.2,461.1,7.140690276110444,4.619,39.472,833,166.6,166.0,167.0,833.0,0.0,0.0
1225,0.0,3.71,135.1,35.5,33.21,0.17,0.62,75.41,3.95,5.85,13.5,48.97,5909.0,309.7,458.9,7.495008403361344,4.96,72.038,833,166.8,166.0,167.0,834.0,0.0,0.0
1230,0.0,3.71,201.8,37.77,33.7,0.17,0.63,75.66,3.98,5.86,13.5,49.07,5929.0,311.7,459.0,6.884134292565948,4.349,35.506,834,166.6,166.0,167.0,833.0,0.0,0.0
1235,0.0,3.91,130.17,37.54,51.56,0.16,0.62,73.05,3.97,5.82,12.17,48.93,5725.0,311.2,456.1,7.206009603841537,4.363,48.466,833,166.8,166.0,167.0,834.0,0.0,0.0
1240,,,,,,,,,,,,,,,,7.127756302521009,5.177,40.762,833,166.6,166.0,167.0,833.0,0.0,0.0
1245,0.01,3.62,134.45,39.22,33.44,0.14,0.62,72.76,3.95,5.82,10.98,48.96,5702.0,309.5,456.3,6.886441247002399,5.195,21.51,834,166.6,166.0,167.0,833.0,0.0,0.0
1250,0.0,3.5,129.63,47.34,33.97,0.14,0.63,72.69,3.93,5.84,10.61,49.0,5696.0,307.8,457.5,8.038050420168068,4.695,90.951,833,166.8,166.0,167.0,834.0,0.0,0.0
1255,0.0,4.41,128.11,35.01,32.82,0.04,0.62,72.32,3.94,5.81,2.988,48.82,5667.0,308.5,455.6,6.879562334217506,5.102,33.603,754,,,,0.0,0.0,0.0
